TZapr;SzaprX;SzaprY;SzaprZ;ZaprCurse_0;ZaprPitch;ZaprRoll;TOtv;SotvX;SotvY;SotvZ;OtvCurse;OtvPitch;OtvRoll;qZv;eZv;PriemAntX;PriemAntY;PriemAntZ;ZaprAntX;ZaprAntY;ZaprAntZ;Lp1;Lp2;Ls1;Ls2;val_q;val_e;val_t;Tetta;TettaZv;
185.331028;722173.720000;5675512.020000;23.030000;268.870000;0.060000;-0.570000;187.160496;722173.550000;5675511.920000;23.030000;268.670000;1.410000;-0.720000;353.690000;5.560000;722196.230686;5675503.423935;-5.034315;722195.702140;5675503.506569;-5.579604;483.032796;483.631517;483.280389;483.456975;357.409864;-13.155271;0.332632;14.199320;6.503460
189.333042;722173.820000;5675511.520000;23.030000;268.160000;1.220000;-0.330000;191.162916;722174.060000;5675511.440000;23.030000;268.060000;0.190000;-0.100000;354.600000;7.050000;722196.217393;5675503.475415;-5.602459;722196.477304;5675503.418045;-5.169420;483.799246;483.458771;484.050047;483.910033;357.769054;-13.930685;0.332544;14.058289;7.178708
225.345212;722175.630000;5675508.360000;23.030000;259.250000;0.980000;-0.520000;227.178313;722175.750000;5675508.110000;23.030000;258.970000;0.700000;0.220000;3.370000;11.860000;722199.106599;5675503.952187;-5.454808;722199.169737;5675503.749521;-5.233521;486.236502;486.190142;486.492290;486.421076;6.899284;-13.228279;0.334413;13.961131;12.593681
229.344234;722176.060000;5675507.950000;23.030000;258.080000;0.680000;-0.420000;231.177888;722176.030000;5675507.870000;23.030000;257.810000;0.900000;-0.510000;5.380000;13.180000;722199.638539;5675503.849086;-5.266140;722199.533729;5675503.839469;-5.365246;486.544666;486.670559;486.800612;486.832487;8.271225;-13.198082;0.334732;13.979458;13.921069
233.345255;722176.010000;5675507.600000;23.030000;256.740000;1.260000;-0.820000;235.179332;722176.130000;5675507.440000;23.030000;256.510000;0.650000;-0.020000;6.350000;15.070000;722199.647036;5675504.165588;-5.438046;722199.896603;5675503.910378;-5.077281;486.977623;486.746003;487.235610;487.119628;9.408278;-13.299970;0.334793;13.929231;15.696850
237.347269;722176.400000;5675507.420000;23.030000;255.910000;0.080000;-0.090000;239.181467;722176.230000;5675507.430000;23.030000;255.750000;1.030000;-0.490000;7.040000;13.290000;722200.027581;5675504.285812;-5.218745;722199.682813;5675504.288795;-5.645923;486.758953;487.191512;487.014244;487.151493;10.293761;-13.026304;0.335087;13.973137;14.182833
241.348282;722176.720000;5675506.870000;23.030000;255.100000;0.730000;0.040000;243.183156;722176.870000;5675506.950000;23.030000;254.850000;0.480000;-0.650000;8.470000;15.990000;722200.471995;5675504.031627;-5.406444;722200.341256;5675504.214566;-5.416218;487.373008;487.418553;487.630555;487.633692;11.263630;-13.533035;0.335254;13.909813;16.329050
245.349304;722176.810000;5675506.700000;23.030000;253.990000;1.190000;-0.750000;247.184559;722176.920000;5675506.470000;23.030000;253.620000;1.020000;-0.180000;9.160000;13.580000;722200.770341;5675504.360135;-5.270391;722200.803677;5675504.184833;-5.115689;487.857119;487.847107;488.116883;488.067223;12.372902;-12.927325;0.335541;13.916180;14.547658
249.349325;722177.330000;5675506.170000;23.030000;252.930000;0.350000;0.280000;251.184988;722177.290000;5675506.230000;23.030000;252.720000;0.670000;-0.530000;10.250000;14.780000;722201.056480;5675504.276152;-5.352024;722200.818915;5675504.470520;-5.598395;487.828272;488.036662;488.086082;488.165062;13.366426;-13.284172;0.335675;13.894305;15.349636
253.350339;722177.220000;5675506.060000;23.030000;251.710000;1.170000;-0.930000;255.186351;722177.500000;5675505.790000;23.030000;251.540000;0.600000;0.450000;11.160000;17.360000;722201.114734;5675504.781361;-5.527475;722201.313048;5675504.412818;-5.094976;488.393053;488.227326;488.654071;488.515444;14.258297;-13.199928;0.335816;13.840161;18.021686
